channel,color,algorithm,profile,receiver,modem_fs,capture_fs,packets,successful_packets,psr,payload_bits,bit_errors,ber,decode_failures,mean_decode_seconds,total_decode_seconds,snr_db,seed,status
yellow3,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,52,0.305882352941,0,0.003111432,0.003111432,0,20260715,ok
yellow3,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,73,0.429411764706,0,0.003664377,0.003664377,0,20260715,ok
yellow3,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,72,0.423529411765,0,0.011816998,0.011816998,0,20260715,ok
yellow3,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,76,0.447058823529,0,0.072490662,0.072490662,0,20260715,ok
yellow3,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,77,0.452941176471,0,0.012820711,0.012820711,0,20260715,ok
yellow3,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,46,0.270588235294,0,0.00339508,0.00339508,5,20260715,ok
yellow3,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,69,0.405882352941,0,0.00367361,0.00367361,5,20260715,ok
yellow3,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,69,0.405882352941,0,0.008666369,0.008666369,5,20260715,ok
yellow3,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,75,0.441176470588,0,0.074818982,0.074818982,5,20260715,ok
yellow3,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,75,0.441176470588,0,0.01326899,0.01326899,5,20260715,ok
yellow3,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,42,0.247058823529,0,0.003030246,0.003030246,10,20260715,ok
yellow3,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,65,0.382352941176,0,0.003021376,0.003021376,10,20260715,ok
yellow3,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,69,0.405882352941,0,0.013550675,0.013550675,10,20260715,ok
yellow3,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,63,0.370588235294,0,0.07621274,0.07621274,10,20260715,ok
yellow3,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,63,0.370588235294,0,0.013090841,0.013090841,10,20260715,ok
yellow3,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,43,0.252941176471,0,0.004879544,0.004879544,15,20260715,ok
yellow3,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,60,0.352941176471,0,0.003382336,0.003382336,15,20260715,ok
yellow3,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,55,0.323529411765,0,0.013234844,0.013234844,15,20260715,ok
yellow3,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,65,0.382352941176,0,0.070939588,0.070939588,15,20260715,ok
yellow3,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,65,0.382352941176,0,0.016187528,0.016187528,15,20260715,ok
yellow3,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,38,0.223529411765,0,0.003197264,0.003197264,20,20260715,ok
yellow3,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,58,0.341176470588,0,0.003833531,0.003833531,20,20260715,ok
yellow3,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,58,0.341176470588,0,0.008865213,0.008865213,20,20260715,ok
yellow3,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,58,0.341176470588,0,0.085598404,0.085598404,20,20260715,ok
yellow3,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,58,0.341176470588,0,0.013384451,0.013384451,20,20260715,ok
yellow3,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,42,0.247058823529,0,0.003742009,0.003742009,25,20260715,ok
yellow3,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,53,0.311764705882,0,0.003293985,0.003293985,25,20260715,ok
yellow3,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,53,0.311764705882,0,0.011446852,0.011446852,25,20260715,ok
yellow3,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,51,0.3,0,0.076649773,0.076649773,25,20260715,ok
yellow3,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,51,0.3,0,0.015296112,0.015296112,25,20260715,ok
yellow3,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,49,0.288235294118,0,0.003211147,0.003211147,30,20260715,ok
yellow3,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,57,0.335294117647,0,0.003023228,0.003023228,30,20260715,ok
yellow3,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,57,0.335294117647,0,0.012486334,0.012486334,30,20260715,ok
yellow3,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,56,0.329411764706,0,0.07007534,0.07007534,30,20260715,ok
yellow3,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,54,0.317647058824,0,0.014167374,0.014167374,30,20260715,ok
yellow4,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,49,0.288235294118,0,0.003718221,0.003718221,0,20260715,ok
yellow4,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,52,0.305882352941,0,0.003096971,0.003096971,0,20260715,ok
yellow4,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,52,0.305882352941,0,0.013731996,0.013731996,0,20260715,ok
yellow4,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,58,0.341176470588,0,0.074679639,0.074679639,0,20260715,ok
yellow4,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,58,0.341176470588,0,0.013081895,0.013081895,0,20260715,ok
yellow4,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,41,0.241176470588,0,0.002978123,0.002978123,5,20260715,ok
yellow4,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,38,0.223529411765,0,0.00302012,0.00302012,5,20260715,ok
yellow4,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,39,0.229411764706,0,0.012085297,0.012085297,5,20260715,ok
yellow4,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,46,0.270588235294,0,0.097870512,0.097870512,5,20260715,ok
yellow4,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,45,0.264705882353,0,0.013450064,0.013450064,5,20260715,ok
yellow4,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,17,0.1,0,0.00460776,0.00460776,10,20260715,ok
yellow4,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,35,0.205882352941,0,0.003418407,0.003418407,10,20260715,ok
yellow4,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,35,0.205882352941,0,0.011025436,0.011025436,10,20260715,ok
yellow4,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,42,0.247058823529,0,0.07956055,0.07956055,10,20260715,ok
yellow4,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,41,0.241176470588,0,0.013438114,0.013438114,10,20260715,ok
yellow4,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,15,0.0882352941176,0,0.003170013,0.003170013,15,20260715,ok
yellow4,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,16,0.0941176470588,0,0.003286763,0.003286763,15,20260715,ok
yellow4,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,17,0.1,0,0.013555892,0.013555892,15,20260715,ok
yellow4,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,23,0.135294117647,0,0.076353732,0.076353732,15,20260715,ok
yellow4,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,23,0.135294117647,0,0.014029529,0.014029529,15,20260715,ok
yellow4,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,12,0.0705882352941,0,0.002967983,0.002967983,20,20260715,ok
yellow4,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,23,0.135294117647,0,0.00298756,0.00298756,20,20260715,ok
yellow4,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,15,0.0882352941176,0,0.013940805,0.013940805,20,20260715,ok
yellow4,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,31,0.182352941176,0,0.073498743,0.073498743,20,20260715,ok
yellow4,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,31,0.182352941176,0,0.016561748,0.016561748,20,20260715,ok
yellow4,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,12,0.0705882352941,0,0.00314648,0.00314648,25,20260715,ok
yellow4,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,25,0.147058823529,0,0.003385046,0.003385046,25,20260715,ok
yellow4,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,20,0.117647058824,0,0.013299605,0.013299605,25,20260715,ok
yellow4,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,30,0.176470588235,0,0.080811453,0.080811453,25,20260715,ok
yellow4,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,28,0.164705882353,0,0.013563487,0.013563487,25,20260715,ok
yellow4,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,16,0.0941176470588,0,0.003187438,0.003187438,30,20260715,ok
yellow4,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,24,0.141176470588,0,0.00310826,0.00310826,30,20260715,ok
yellow4,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,17,0.1,0,0.012452234,0.012452234,30,20260715,ok
yellow4,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,26,0.152941176471,0,0.073100242,0.073100242,30,20260715,ok
yellow4,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,26,0.152941176471,0,0.013330053,0.013330053,30,20260715,ok
yellow5,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,66,0.388235294118,0,0.002978645,0.002978645,0,20260715,ok
yellow5,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,81,0.476470588235,0,0.00320963,0.00320963,0,20260715,ok
yellow5,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,73,0.429411764706,0,0.01645825,0.01645825,0,20260715,ok
yellow5,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,81,0.476470588235,0,0.076847021,0.076847021,0,20260715,ok
yellow5,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,80,0.470588235294,0,0.01591048,0.01591048,0,20260715,ok
yellow5,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,60,0.352941176471,0,0.005119786,0.005119786,5,20260715,ok
yellow5,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,79,0.464705882353,0,0.005251403,0.005251403,5,20260715,ok
yellow5,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,79,0.464705882353,0,0.010112481,0.010112481,5,20260715,ok
yellow5,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,81,0.476470588235,0,0.073751307,0.073751307,5,20260715,ok
yellow5,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,82,0.482352941176,0,0.015734725,0.015734725,5,20260715,ok
yellow5,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,65,0.382352941176,0,0.004511497,0.004511497,10,20260715,ok
yellow5,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,70,0.411764705882,0,0.005030629,0.005030629,10,20260715,ok
yellow5,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,66,0.388235294118,0,0.013154339,0.013154339,10,20260715,ok
yellow5,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,66,0.388235294118,0,0.08371647,0.08371647,10,20260715,ok
yellow5,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,66,0.388235294118,0,0.015337137,0.015337137,10,20260715,ok
yellow5,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,56,0.329411764706,0,0.00507259,0.00507259,15,20260715,ok
yellow5,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,67,0.394117647059,0,0.005674921,0.005674921,15,20260715,ok
yellow5,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,67,0.394117647059,0,0.020021501,0.020021501,15,20260715,ok
yellow5,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,66,0.388235294118,0,0.105539752,0.105539752,15,20260715,ok
yellow5,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,66,0.388235294118,0,0.013189435,0.013189435,15,20260715,ok
yellow5,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,53,0.311764705882,0,0.004311891,0.004311891,20,20260715,ok
yellow5,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,62,0.364705882353,0,0.004866747,0.004866747,20,20260715,ok
yellow5,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,68,0.4,0,0.01571706,0.01571706,20,20260715,ok
yellow5,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,67,0.394117647059,0,0.073688065,0.073688065,20,20260715,ok
yellow5,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,65,0.382352941176,0,0.014564984,0.014564984,20,20260715,ok
yellow5,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,51,0.3,0,0.003855594,0.003855594,25,20260715,ok
yellow5,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,62,0.364705882353,0,0.003667609,0.003667609,25,20260715,ok
yellow5,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,72,0.423529411765,0,0.012248457,0.012248457,25,20260715,ok
yellow5,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,73,0.429411764706,0,0.079882823,0.079882823,25,20260715,ok
yellow5,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,73,0.429411764706,0,0.012696582,0.012696582,25,20260715,ok
yellow5,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,53,0.311764705882,0,0.003366669,0.003366669,30,20260715,ok
yellow5,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,71,0.417647058824,0,0.00304969,0.00304969,30,20260715,ok
yellow5,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,71,0.417647058824,0,0.008876543,0.008876543,30,20260715,ok
yellow5,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,74,0.435294117647,0,0.088024413,0.088024413,30,20260715,ok
yellow5,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,75,0.441176470588,0,0.020194854,0.020194854,30,20260715,ok
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,48,0.282352941176,0,0.002978903,0.002978903,0,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,67,0.394117647059,0,0.002909853,0.002909853,0,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,67,0.394117647059,0,0.009193504,0.009193504,0,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.070535122,0.070535122,0,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,61,0.358823529412,0,0.013111393,0.013111393,0,20260715,ok
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,43,0.252941176471,0,0.003229832,0.003229832,5,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,54,0.317647058824,0,0.003647323,0.003647323,5,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,54,0.317647058824,0,0.008990793,0.008990793,5,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,57,0.335294117647,0,0.071244447,0.071244447,5,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,57,0.335294117647,0,0.013035417,0.013035417,5,20260715,ok
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,34,0.2,0,0.004894664,0.004894664,10,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,50,0.294117647059,0,0.003540929,0.003540929,10,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,50,0.294117647059,0,0.008520585,0.008520585,10,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,57,0.335294117647,0,0.070121681,0.070121681,10,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,55,0.323529411765,0,0.013033785,0.013033785,10,20260715,ok
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,35,0.205882352941,0,0.002986504,0.002986504,15,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,57,0.335294117647,0,0.003008071,0.003008071,15,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,45,0.264705882353,0,0.012308724,0.012308724,15,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,55,0.323529411765,0,0.074112477,0.074112477,15,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,54,0.317647058824,0,0.013119929,0.013119929,15,20260715,ok
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,31,0.182352941176,0,0.002995723,0.002995723,20,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.003004968,0.003004968,20,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.009265333,0.009265333,20,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.071994742,0.071994742,20,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.016050408,0.016050408,20,20260715,ok
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,25,0.147058823529,0,0.003215734,0.003215734,25,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,61,0.358823529412,0,0.003292478,0.003292478,25,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,49,0.288235294118,0,0.011967237,0.011967237,25,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,62,0.364705882353,0,0.073849655,0.073849655,25,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,60,0.352941176471,0,0.014789398,0.014789398,25,20260715,ok
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,34,0.2,0,0.003430099,0.003430099,30,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.003129665,0.003129665,30,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.008680007,0.008680007,30,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,64,0.376470588235,0,0.074316259,0.074316259,30,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,64,0.376470588235,0,0.013371729,0.013371729,30,20260715,ok
