juna_core_commit,channel,snr_db,pilot_ratio,outer_pilot_spacing,inner_pilot_spacing,code_rate,nfft,cp,frame_blocks,modem_fs,capture_fs,bandwidth_policy,requested_modem_bandwidth_hz,channel_bandwidth_hz,effective_bandwidth_hz,effective_bw,algorithm,frames,successful_frames,psr,payload_bits,bit_errors,ber,mean_decode_seconds_per_frame,capture_duration_seconds,covered_duration_seconds,effective_data_rate_bps,seed,status
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,173,0,0,83213,24164,0.290387319289,0.00787987019653,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,173,0,0,83213,38409,0.461574513598,0.00825968824277,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,173,0,0,83213,27674,0.332568228522,0.0209274366879,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,173,0,0,83213,38447,0.462031173014,0.160482452468,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,173,0,0,83213,38263,0.459819980051,0.0862368041387,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,88,0,0,85448,18948,0.221748899916,0.0173783892614,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,88,0,0,85448,32482,0.380137627563,0.0176404135341,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,88,0,0,85448,17523,0.205072090628,0.0521722947614,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,88,0,0,85448,32552,0.380956839247,0.377104271841,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,88,0,0,85448,32468,0.379973785226,0.199202373761,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,44,0,0,85844,24254,0.282535762546,0.0405268575455,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,44,0,0,85844,29372,0.342155537953,0.0404203470682,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,44,0,0,85844,15998,0.186361306556,0.124743733386,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,44,0,0,85844,29424,0.342761287918,0.895202725,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.0625,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,44,0,0,85844,29355,0.34195750431,0.436153699273,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,173,0,0,166426,31571,0.189699926694,0.0104763839595,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,173,0,0,166426,72222,0.433958636271,0.0100195218728,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,173,0,0,166426,33896,0.203670099624,0.0274530636705,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,173,0,0,166426,72520,0.435749221876,0.191807337335,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,173,0,0,166426,72097,0.433207551705,0.107580242046,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,88,0,0,170896,27037,0.158207330774,0.0200662993523,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,88,0,0,170896,54108,0.316613612958,0.0214771450682,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,88,0,0,170896,23063,0.134953421964,0.0637813896477,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,88,0,0,170896,54734,0.320276659489,0.455517685466,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,88,0,0,170896,54582,0.31938722966,0.221376129295,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,44,0,0,171688,38916,0.226666977308,0.0612927104091,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,44,0,0,171688,46449,0.270543078142,0.0626075150455,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,44,0,0,171688,24260,0.141302828386,0.192638521727,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,44,0,0,171688,47120,0.27445133032,1.44504301186,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.125,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,44,0,0,171688,47035,0.273956246214,0.662597967182,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,173,0,0,333025,61942,0.185998048195,0.0109922478786,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,173,0,0,333025,144942,0.435228586442,0.0112279157168,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,173,0,0,333025,106185,0.318849936191,0.0277122244855,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,173,0,0,333025,145597,0.43719540575,0.236272201694,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,173,0,0,333025,144926,0.435180542001,0.114828911694,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,88,0,0,341880,55896,0.163495963496,0.0228104485227,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,88,0,0,341880,110341,0.322747747748,0.0231032372159,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,88,0,0,341880,60569,0.177164502165,0.0682781326932,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,88,0,0,341880,111283,0.325503100503,0.483832188909,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,88,0,0,341880,111071,0.324882999883,0.23642562867,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,44,0,0,343420,79647,0.231923009726,0.0850722056591,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,44,0,0,343420,89820,0.261545629259,0.09289872475,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,44,0,0,343420,58284,0.169716382272,0.276572781386,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,44,0,0,343420,90454,0.263391765185,1.90420588468,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.25,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,44,0,0,343420,90385,0.263190845029,0.903936171409,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,173,0,0,666050,165103,0.247883792508,0.0124704685954,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,173,0,0,666050,295242,0.44327302755,0.0120237205202,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,173,0,0,666050,284260,0.426784775918,0.025502859948,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,173,0,0,666050,297066,0.446011560694,0.241763539699,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,173,0,0,666050,296201,0.444712859395,0.119743225283,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,88,0,0,683760,157011,0.229628817129,0.0324820061932,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,88,0,0,683760,237209,0.346918509419,0.0301422415909,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,88,0,0,683760,210888,0.308424008424,0.0869745095227,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,88,0,0,683760,240523,0.351765239265,0.602052477852,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,88,0,0,683760,240416,0.351608751609,0.310709570239,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,44,0,0,686840,184858,0.269142740667,0.0992188529091,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,44,0,0,686840,202415,0.294704734727,0.0997684375909,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,44,0,0,686840,175995,0.256238716441,0.301860404455,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,44,0,0,686840,205434,0.299100227127,2.42239403982,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.25,8,8,0.5,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,44,0,0,686840,205328,0.298945897152,1.06413706795,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,173,0,0,60896,15938,0.26172490804,0.00581385157225,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,173,0,0,60896,24617,0.404246584341,0.00622028743353,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,173,0,0,60896,15837,0.260066342617,0.0178236877746,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,173,0,0,60896,24673,0.405166184971,0.113430851665,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,173,0,0,60896,24579,0.403622569627,0.0693428639769,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,88,0,0,62656,10395,0.165905898876,0.01279940425,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,88,0,0,62656,20129,0.321262129724,0.0135817822955,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,88,0,0,62656,8460,0.135022982635,0.0409699679545,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,88,0,0,62656,20129,0.321262129724,0.268390228023,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,88,0,0,62656,20049,0.31998531665,0.141814656534,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,44,0,0,63008,14757,0.234208354495,0.0333301269773,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,44,0,0,63008,18264,0.289867953276,0.0339999990909,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,44,0,0,63008,9029,0.143299263586,0.101466201682,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,44,0,0,63008,18248,0.289614017268,0.689627457727,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.0625,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,44,0,0,63008,18177,0.288487176232,0.374176537182,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,173,0,0,121965,21040,0.172508506539,0.00652551396532,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,173,0,0,121965,42393,0.347583323084,0.00660335539884,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,173,0,0,121965,24134,0.197876439962,0.0187035575491,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,173,0,0,121965,42680,0.34993645718,0.119904514162,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,512,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,173,0,0,121965,42542,0.348804985037,0.0650234241445,47.7916666667,47.575,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,88,0,0,125400,15784,0.125869218501,0.0158152541136,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,88,0,0,125400,31293,0.249545454545,0.0159137947614,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,88,0,0,125400,15461,0.123293460925,0.0475226256932,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,88,0,0,125400,31579,0.2518261563,0.343116919932,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,1024,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,88,0,0,125400,31465,0.250917065391,0.16867874125,47.7916666667,47.6666666667,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Standard OFDM,44,0,0,126060,26821,0.212763763287,0.0447140366364,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,Partial FFT+FEC,44,0,0,126060,26656,0.211454862764,0.0451047146364,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Lite,44,0,0,126060,16452,0.130509281295,0.138452141727,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-Wz,44,0,0,126060,26951,0.213795018245,0.974117337886,47.7916666667,47.3,0,1,ok
f3f7d62fdb75c034854a0aed4556242847afc5e2,red1,20,0.5,4,4,0.125,2048,16,10,19200,19200,legacy_uncapped,19200,9600,19200,1,JUNA-WCz,44,0,0,126060,26873,0.213176265271,0.462053144455,47.7916666667,47.3,0,1,ok
